19	443	1
19	703	1
19	4753	1
19	1400	1
19	674	1
19	4958	1
19	4936	1
19	5046	1
19	2858	1
19	4301	1
19	1120	1
19	5663	1
19	2489	1
19	5627	1
19	4347	1
19	5688	1
19	272	1
19	4288	1
20	3951	1
20	3159	1
20	3157	1
20	4772	1
20	2536	1
20	4021	1
20	5133	1
20	2242	1
20	3055	1
20	4588	1
20	657	1
20	4678	1
20	3718	2
20	4907	4
20	4282	1
20	4071	1
20	1081	1
20	3079	1
20	2366	1
20	601	1
20	438	1
20	2952	1
20	3136	1
20	5588	1
20	2647	1
20	2063	1
20	2218	1
20	2400	1
20	1419	1
20	2179	1
20	1835	1
20	3265	1
20	4659	1
20	838	3
20	4093	1
20	621	2
20	1922	2
20	577	1
20	3604	1
20	1488	1
20	3810	1
20	4164	1
20	3441	1
20	2683	1
20	4347	1
20	1579	2
20	2650	1
20	1957	1
20	5382	1
21	3951	1
21	4105	1
21	4584	1
21	3287	1
21	1072	1
21	2681	1
21	3672	1
21	2669	1
21	1823	1
21	1259	1
21	1056	1
21	1871	1
21	1786	1
21	4351	1
21	1850	3
21	2239	1
21	1443	2
21	1255	1
21	4755	1
21	828	2
21	2325	2
21	1827	1
21	519	2
21	3070	1
21	2508	1
21	618	1
21	1690	2
21	4863	1
21	3131	1
21	4572	1
21	1680	1
21	5314	1
21	3026	1
21	3084	2
21	5168	1
21	4248	2
21	2549	1
21	1179	1
21	2756	1
21	3126	1
21	3633	1
21	319	1
21	3990	1
21	4622	1
21	1142	1
21	4849	1
21	1733	1
21	333	1
21	4749	1
21	2097	1
21	861	1
21	4970	1
21	4174	1
21	1434	1
21	4180	1
21	2590	1
21	5052	1
21	2917	1
21	2757	1
21	1991	1
22	3951	1
22	5544	1
22	5083	1
22	1582	1
22	453	1
22	3407	1
22	4632	1
22	1160	1
22	5104	1
22	4207	1
22	1045	1
22	2602	1
22	4733	1
22	597	1
22	5598	2
22	2049	2
22	1851	2
22	1434	1
22	294	1
22	1360	1
22	828	3
22	4572	3
22	2109	1
22	1690	4
22	823	1
22	594	1
22	1353	1
22	1322	1
22	3740	1
22	1923	2
22	2622	1
22	1363	1
22	961	2
